Title,Creator,AgeRecommendation,Active,Favorites,Visits,VoiceChat,Camera,Created,Updated,ServerSize,Genre,Likes,Dislikes,GameLink,DateFetched
Fling Things and People,@Horomori,Ages 9+,16438,1645848,1.1B+,Supported,Not Supported,6/16/2021,9/24/2024,25,Simulation,523K+,153K+,https://www.roblox.com/games/6961824067/Fling-Things-and-People?gameSearchSessionInfo=326cebdd-5282-4374-855e-75f7f76f4704&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6961824067&amp;position=0&amp;universeId=2668101271,11/6/2024 22:26
[Pre-Alpha] Sonic Dream Adventure RP,@ExetiorTheDumb,All Ages,87,11234,7.6M+,Supported,Not Supported,8/23/2023,11/4/2024,34,Roleplay &amp; Avatar Sim,2736,955,https://www.roblox.com/games/14538766066/Pre-Alpha-Sonic-Dream-Adventure-RP?gameSearchSessionInfo=67734af0-4c2c-46ec-ab8a-3154509747eb&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14538766066&amp;position=0&amp;universeId=5018382734,11/6/2024 22:26
The Matrix: Movie Scene  (Early Beta),@joshman901,All Ages,0,382,138.3K+,Not Supported,Not Supported,12/2/2016,2/18/2020,1,N/A,158,35,https://www.roblox.com/games/562499302/The-Matrix-Movie-Scene-Early-Beta?gameSearchSessionInfo=2a1d4004-80c5-4284-ba67-9726145ccd39&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=562499302&amp;position=0&amp;universeId=222471979,11/6/2024 22:26
(UPDATE! 🔥) ROBLOX Rally Racing,Roblox Rallying Group,All Ages,761,204595,61.4M+,Supported,Not Supported,5/6/2020,11/4/2024,10,Sports &amp; Racing,66K+,7820,https://www.roblox.com/games/4992570197/UPDATE-ROBLOX-Rally-Racing?gameSearchSessionInfo=105f6a3d-c937-4c63-b669-edb56fc608f5&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=4992570197&amp;position=0&amp;universeId=1719305066,11/6/2024 22:26
Rails Unlimited BETA,@Apple_yvesg,All Ages,0,24,2370,Not Supported,Supported,9/9/2024,11/3/2024,50,N/A,4,2,https://www.roblox.com/games/73316679608000/Rails-Unlimited-BETA?gameSearchSessionInfo=3d2b0f14-66d8-40c9-81f5-abafdc0c46a0&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=73316679608000&amp;position=0&amp;universeId=6531932719,11/6/2024 22:26
Shed 17 Returns!,@brancolox,All Ages,3,718,504.3K+,Not Supported,Not Supported,3/24/2021,8/3/2021,1,N/A,226,88,https://www.roblox.com/games/6561224173/Shed-17-Returns?gameSearchSessionInfo=20097e4c-8d2e-471d-94b1-8f17aee47d6b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6561224173&amp;position=0&amp;universeId=2465041177,11/6/2024 22:26
Numberblocks 3D Roleplay (22),@NumberblocksRPMaker,All Ages,6,39,63.4K+,Not Supported,Supported,9/23/2024,11/6/2024,50,N/A,13,3,https://www.roblox.com/games/81536092456261/Numberblocks-3D-Roleplay-22?gameSearchSessionInfo=810aba55-b129-492d-87b8-41dcb62c6773&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=81536092456261&amp;position=0&amp;universeId=6588878711,11/6/2024 22:27
⚓ Harbor Havoc,Harbor Havoc,Ages 9+,1630,268439,185.4M+,Supported,Supported,9/15/2019,11/4/2024,40,Shooter,148K+,20K+,https://www.roblox.com/games/3891618314/Harbor-Havoc?gameSearchSessionInfo=e541a382-e542-45f7-926e-50fb0283843f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=3891618314&amp;position=0&amp;universeId=1325411718,11/6/2024 22:27
Football Fusion 2,XSTNS GAMES,All Ages,1815,824080,1.3B+,Supported,Not Supported,12/9/2021,11/1/2024,14,Sports &amp; Racing,570K+,114K+,https://www.roblox.com/games/8204899140/Football-Fusion-2?gameSearchSessionInfo=e7cd7279-ca02-4628-b192-dac84520a844&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8204899140&amp;position=0&amp;universeId=3150475059,11/6/2024 22:27
Abood's Hangout ,@34B00D,All Ages,0,5,1775,Supported,Not Supported,3/23/2021,12/16/2023,15,N/A,16,6,https://www.roblox.com/games/6554415428/Aboods-Hangout?gameSearchSessionInfo=4a355552-5ac5-44c3-ad67-37611f5cf849&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6554415428&amp;position=0&amp;universeId=2461556852,11/6/2024 22:27
Noob Army Tycoon,Thinking Project,Ages 9+,1003,1161528,329.2M+,Supported,Supported,4/4/2021,10/29/2024,6,Simulation,485K+,43K+,https://www.roblox.com/games/6610021055/Noob-Army-Tycoon?gameSearchSessionInfo=362762f4-c091-48ee-9a9b-dc5699a4fe4b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6610021055&amp;position=0&amp;universeId=2492481398,11/6/2024 22:27
Super Dunk 🏀,BOSSCAT,All Ages,429,2554691,99.1M+,Supported,Supported,1/23/2023,9/19/2024,20,Simulation,85K+,5449,https://www.roblox.com/games/12244208211/Super-Dunk?gameSearchSessionInfo=794b6a2f-fefa-4821-8950-31a58a2bca3e&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12244208211&amp;position=0&amp;universeId=4313975606,11/6/2024 22:27
🎃 Funky Friday,Lyte Interactive,All Ages,1727,4040767,1.8B+,Supported,Not Supported,2/27/2021,11/5/2024,18,Action,1M+,199K+,https://www.roblox.com/games/6447798030/Funky-Friday?gameSearchSessionInfo=ea91cd83-d263-40f3-b04e-be75d2482516&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6447798030&amp;position=0&amp;universeId=2404080894,11/6/2024 22:27
Build an Obby ,@tylergoatboy,All Ages,63,182211,59.1M+,Not Supported,Not Supported,3/17/2018,4/8/2024,8,Simulation,38K+,17K+,https://www.roblox.com/games/1526094849/Build-an-Obby?gameSearchSessionInfo=afcb4f00-44f1-4381-8383-920b31310b29&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=1526094849&amp;position=0&amp;universeId=597949722,11/6/2024 22:27
(HALLOWEEN) Interliminality (ALPHA 1.3.6),Studio308,Ages 9+,208,499877,40.3M+,Supported,Supported,7/29/2023,11/4/2024,60,Adventure,115K+,10K+,https://www.roblox.com/games/14237585680/HALLOWEEN-Interliminality-ALPHA-1-3-6?gameSearchSessionInfo=79bf5999-ec28-4698-ae87-2c7bec56b019&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14237585680&amp;position=0&amp;universeId=4925010421,11/6/2024 22:27
Emergency Emden V2,Emergency Emden,Ages 9+,1268,64647,32.4M+,Supported,Not Supported,3/8/2023,11/6/2024,34,Roleplay &amp; Avatar Sim,30K+,5046,https://www.roblox.com/games/12716055617/Emergency-Emden-V2?gameSearchSessionInfo=aa520a9a-ae2e-4641-9265-924c514b181c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12716055617&amp;position=0&amp;universeId=4457060041,11/6/2024 22:27
[GHOST SHINOBI + DIO MOVES] Realm Rampage,S0LID Foundation,All Ages,2113,487687,164.5M+,Supported,Supported,4/13/2024,10/16/2024,14,Action,283K+,55K+,https://www.roblox.com/games/17129858194/GHOST-SHINOBI-DIO-MOVES-Realm-Rampage?gameSearchSessionInfo=bc6c4323-f9b4-46d1-bdc2-c9e287f6fc71&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17129858194&amp;position=0&amp;universeId=5868588140,11/6/2024 22:28
[NEW!] 🛒 Escape Supermarket Obby!,Storm Obbies.,All Ages,0,21,18.8K+,Not Supported,Not Supported,10/5/2022,10/28/2022,5,N/A,3,8,https://www.roblox.com/games/11178703888/NEW-Escape-Supermarket-Obby?gameSearchSessionInfo=dac8f854-1ecb-463a-92c0-846de048eafc&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=11178703888&amp;position=0&amp;universeId=3993784290,11/6/2024 22:28
Cashier Moment,@nopedidnt,All Ages,1,222,138.4K+,Not Supported,Supported,7/14/2024,9/3/2024,50,N/A,22,72,https://www.roblox.com/games/18487667316/Cashier-Moment?gameSearchSessionInfo=474a6117-d872-4fff-a48a-088f44f08119&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18487667316&amp;position=0&amp;universeId=6264988306,11/6/2024 22:28
Initialize Survey?,@Ramielzs,All Ages,95,13502,2.7M+,Not Supported,Not Supported,2/9/2023,8/9/2024,1,Adventure,4866,2429,https://www.roblox.com/games/12422006871/Initialize-Survey?gameSearchSessionInfo=51ca6d67-b232-4f1c-b138-ebf3497c29e0&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12422006871&amp;position=0&amp;universeId=4370206478,11/6/2024 22:28
YooBroxDD's DOORS RP 👁️,@YooBroxDD,All Ages,645,18539,15.9M+,Supported,Supported,6/4/2024,10/19/2024,25,Roleplay &amp; Avatar Sim,12K+,2276,https://www.roblox.com/games/17729873503/YooBroxDDs-DOORS-RP?gameSearchSessionInfo=f571276d-9e16-452b-ab39-565de82e1ef5&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17729873503&amp;position=0&amp;universeId=6072944764,11/6/2024 22:28
Your Hospital,Windburst Banana,All Ages,805,80449,3.4M+,Supported,Supported,4/23/2024,11/4/2024,6,Simulation,18K+,1533,https://www.roblox.com/games/17263547811/Your-Hospital?gameSearchSessionInfo=f9c0ff2a-82b9-4a92-87a1-05ce93606692&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17263547811&amp;position=0&amp;universeId=5906018208,11/6/2024 22:28
(New Update) Mr Bean Elevator (Season 1),@IMSOHAPPYTODAYORNOT,All Ages,1,37,14.9K+,Supported,Supported,6/2/2024,9/13/2024,20,N/A,29,5,https://www.roblox.com/games/17695959670/New-Update-Mr-Bean-Elevator-Season-1?gameSearchSessionInfo=fa03d1f8-f1b1-425f-9b50-e887398049db&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17695959670&amp;position=0&amp;universeId=6060937099,11/6/2024 22:28
Avatar Outfit Creator,Avatar Creator Games,All Ages,568,152963,202.1M+,Supported,Supported,9/4/2022,11/2/2024,16,Shopping,31K+,8271,https://www.roblox.com/games/10810086665/Avatar-Outfit-Creator?gameSearchSessionInfo=43efcd6d-d56f-4405-a031-4d01df253bc2&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=10810086665&amp;position=0&amp;universeId=3906287814,11/6/2024 22:28
Every Roblox Player,35px,All Ages,159,107125,15.8M+,Supported,Supported,6/11/2024,10/23/2024,50,Entertainment,62K+,2217,https://www.roblox.com/games/17812428952/Every-Roblox-Player?gameSearchSessionInfo=87ff5ab4-0763-4ef4-8263-69b1f79e1b18&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17812428952&amp;position=0&amp;universeId=6102498199,11/6/2024 22:28
Five Nights at Freddy's 4 [FNAF 4],Roblox Five Nights at Freddy's,All Ages,62,8906,8.0M+,Not Supported,Supported,12/12/2023,12/15/2023,5,Survival,1586,929,https://www.roblox.com/games/15610034730/Five-Nights-at-Freddys-4-FNAF-4?gameSearchSessionInfo=eb1e33d3-c60f-402b-8075-5fb35d66edb5&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15610034730&amp;position=0&amp;universeId=5389942309,11/6/2024 22:28
Garten of BanBan 7 FanGame,@Ilomy_studio,All Ages,1,42,67.8K+,Not Supported,Supported,3/27/2024,4/29/2024,50,N/A,11,15,https://www.roblox.com/games/16882134388/Garten-of-BanBan-7-FanGame?gameSearchSessionInfo=ba084a24-a74f-4224-bad8-c6dd7af0337c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16882134388&amp;position=0&amp;universeId=5799836620,11/6/2024 22:29
UTMM: Hell Edition (???+Pirate Chara) ,@ExistingExistence,All Ages,25,99,40.1K+,Supported,Supported,10/23/2024,11/6/2024,6,N/A,48,112,https://www.roblox.com/games/86679797372125/UTMM-Hell-Edition-Pirate-Chara?gameSearchSessionInfo=da8082b3-16ca-4385-b9e9-7e2186fdb4dd&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=86679797372125&amp;position=0&amp;universeId=6708072138,11/6/2024 22:29
[GOLD REP] KB Productions: The Eras Tour,KB Productions.,All Ages,36,912,300.4K+,Not Supported,Supported,10/18/2024,11/6/2024,25,N/A,862,68,https://www.roblox.com/games/96955265325755/GOLD-REP-KB-Productions-The-Eras-Tour?gameSearchSessionInfo=290a9973-21fc-485d-86a8-b52ecd2c0039&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=96955265325755&amp;position=0&amp;universeId=6687090835,11/6/2024 22:29
Draw and Guess!,Draw and Guess,All Ages,562,3792,3.4M+,Not Supported,Not Supported,6/7/2024,11/3/2024,9,Party &amp; Casual,700,932,https://www.roblox.com/games/17765001314/Draw-and-Guess?gameSearchSessionInfo=dd6beef5-7b85-4e9d-b231-5907eadcc1ef&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17765001314&amp;position=0&amp;universeId=6085390305,11/6/2024 22:29
[Beta 1.52] Chainsaw Man: Devil's Blood,@Aru_0680,Ages 13+,79,25472,11.6M+,Supported,Not Supported,2/12/2023,11/6/2024,16,Action,4823,757,https://www.roblox.com/games/12462811009/Beta-1-52-Chainsaw-Man-Devils-Blood?gameSearchSessionInfo=7cdb127f-7e41-4996-8201-8d6685c3be3b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12462811009&amp;position=0&amp;universeId=4382346445,11/6/2024 22:29
UK Streets,UK Streets [ULTRA],All Ages,22,286,135.4K+,Supported,Supported,9/30/2024,11/6/2024,150,N/A,183,32,https://www.roblox.com/games/99380141667984/UK-Streets?gameSearchSessionInfo=9c49d4c3-be6d-4fc7-bd86-8fc54b7b8615&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=99380141667984&amp;position=0&amp;universeId=6616878663,11/6/2024 22:29
Metaverse Champions Hub,Metaverse Events,All Ages,11,440431,106.4M+,Not Supported,Not Supported,4/13/2021,10/21/2024,50,Entertainment,146K+,24K+,https://www.roblox.com/games/6674394294/Metaverse-Champions-Hub?gameSearchSessionInfo=41164b8f-39cf-46ac-b7dc-82654d23751d&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6674394294&amp;position=0&amp;universeId=2513486462,11/6/2024 22:29
The Exit 8!,DBS The Exit,All Ages,430,262022,37.6M+,Supported,Supported,3/28/2024,9/15/2024,40,Survival,22K+,5249,https://www.roblox.com/games/16894230496/The-Exit-8?gameSearchSessionInfo=cfcdc7ba-72a0-4123-99d1-d5e7d2f91f4d&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16894230496&amp;position=0&amp;universeId=5803199989,11/6/2024 22:29
Realistic Street Soccer (3 on 3),The Builder's Legion,All Ages,7239,218202,363.4M+,Supported,Not Supported,8/5/2023,11/6/2024,8,Sports &amp; Racing,119K+,27K+,https://www.roblox.com/games/14315258385/Realistic-Street-Soccer-3-on-3?gameSearchSessionInfo=1611448f-80d3-4398-bb7f-0a53ec187ca0&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14315258385&amp;position=0&amp;universeId=4949420752,11/6/2024 22:29
Escape The Dungeon Obby! (READ DESC),@PlatinumFalls,All Ages,569,826971,950.7M+,Not Supported,Not Supported,7/2/2018,8/20/2023,10,Obby &amp; Platformer,144K+,90K+,https://www.roblox.com/games/2028593804/Escape-The-Dungeon-Obby-READ-DESC?gameSearchSessionInfo=3ddab922-39a7-4fdb-8e1b-5d6bc20113ec&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=2028593804&amp;position=0&amp;universeId=715607282,11/6/2024 22:29
Cartoon Network Game On,Cartoon Network Games,All Ages,250,202209,43.7M+,Not Supported,Not Supported,4/29/2022,11/5/2024,20,N/A,13K+,2962,https://www.roblox.com/games/9495369236/Cartoon-Network-Game-On?gameSearchSessionInfo=76be7288-968e-4cb0-b54d-396d87a125b0&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=9495369236&amp;position=0&amp;universeId=3539082945,11/6/2024 22:29
🔊 Spatial Voice Chat (FOR ALL!) 🔥,iMurderers,All Ages,47,12943,13.9M+,Supported,Not Supported,11/13/2021,11/14/2021,30,Social,2503,1781,https://www.roblox.com/games/7975886918/Spatial-Voice-Chat-FOR-ALL?gameSearchSessionInfo=7cdbcff5-5c05-44b3-86a6-0456ab61f44d&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7975886918&amp;position=0&amp;universeId=3080835484,11/6/2024 22:29
[S2]CrossBlox,9thD Workshop,Ages 9+,2013,95477,11.2M+,Supported,Supported,6/13/2024,11/6/2024,24,Shooter,14K+,3186,https://www.roblox.com/games/17840058476/S2-CrossBlox?gameSearchSessionInfo=f16b46bd-c69c-46d0-a7d5-018c37ea5dd7&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17840058476&amp;position=0&amp;universeId=6112350547,11/6/2024 22:30
Nuclear Power Plant Complex [V0.82],Groovy Games Studio,All Ages,0,77,13.0K+,Not Supported,Not Supported,2/5/2022,9/18/2024,12,N/A,30,10,https://www.roblox.com/games/8738913438/Nuclear-Power-Plant-Complex-V0-82?gameSearchSessionInfo=16b9bf80-8c36-41af-b6e6-20d05e75501f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8738913438&amp;position=0&amp;universeId=3318073614,11/6/2024 22:30
PANIK,Panik.,Ages 9+,546,522190,252.3M+,Supported,Not Supported,1/11/2022,10/9/2024,40,Survival,123K+,22K+,https://www.roblox.com/games/8511615377/PANIK?gameSearchSessionInfo=2028de3b-61a8-4f0b-97fe-b712a66b5323&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8511615377&amp;position=0&amp;universeId=3249295527,11/6/2024 22:30
[BILLY]RunStar Simulator,BestBunny,All Ages,370,169137,114.5M+,Supported,Supported,4/4/2023,9/25/2024,20,Simulation,397K+,8731,https://www.roblox.com/games/12996550309/BILLY-RunStar-Simulator?gameSearchSessionInfo=33acc276-0cad-4094-9459-ed9b3bab71f6&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12996550309&amp;position=0&amp;universeId=4543505495,11/6/2024 22:30
[🎃HALLOWEEN] Matching Outfit Ideas,Outfits Collection,All Ages,2,42070,185.4K+,Not Supported,Supported,9/23/2024,10/24/2024,50,N/A,450,73,https://www.roblox.com/games/86801456264848/HALLOWEEN-Matching-Outfit-Ideas?gameSearchSessionInfo=26382b3a-ae5e-435a-8372-a21ad533a331&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=86801456264848&amp;position=0&amp;universeId=6591351457,11/6/2024 22:30
The Curse [HORROR],@ItzMePanos,Ages 13+,951,96020,9.3M+,Supported,Not Supported,10/15/2023,11/3/2024,8,Survival,21K+,5825,https://www.roblox.com/games/15077422637/The-Curse-HORROR?gameSearchSessionInfo=97ababf2-9c9a-4686-a772-884780e30079&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15077422637&amp;position=0&amp;universeId=5195168716,11/6/2024 22:30
Ro-63 [Classic],goose in red,Ages 13+,181,5320,3.7M+,Not Supported,Not Supported,8/24/2024,11/4/2024,6,N/A,761,780,https://www.roblox.com/games/85624299453503/Ro-63-Classic?gameSearchSessionInfo=bc1e6f9f-1964-437b-805f-733225a66333&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=85624299453503&amp;position=0&amp;universeId=6461358511,11/6/2024 22:30
Cold Front Test Server,Asset Tester 3,All Ages,0,333,24.3K+,Not Supported,Supported,9/2/2024,11/6/2024,50,N/A,142,33,https://www.roblox.com/games/126560524989281/Cold-Front-Test-Server?gameSearchSessionInfo=0bcbea63-f033-480d-a44e-797cb8d746bb&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=126560524989281&amp;position=0&amp;universeId=6501073365,11/6/2024 22:30
Monster Jam (NEW UPDATE),@ryderleeb6,All Ages,4,140,179.2K+,Supported,Supported,5/4/2022,11/19/2023,200,N/A,40,31,https://www.roblox.com/games/9536482540/Monster-Jam-NEW-UPDATE?gameSearchSessionInfo=58e09111-8b00-44c9-9d5e-8eb54538d682&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=9536482540&amp;position=0&amp;universeId=3552092587,11/6/2024 22:30
Geometry Jump,@patopro77,All Ages,95,1087,1.0M+,Not Supported,Not Supported,9/2/2022,10/26/2024,1,Action,506,305,https://www.roblox.com/games/10789933399/Geometry-Jump?gameSearchSessionInfo=6e3fc287-1c7c-45be-a7ff-c70c0c9a75a6&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=10789933399&amp;position=0&amp;universeId=3900185783,11/6/2024 22:31
MIC UP 🔊,Wild Roleplay,All Ages,2602,645954,483.5M+,Supported,Supported,5/30/2021,11/3/2024,50,Social,309K+,59K+,https://www.roblox.com/games/6884319169/MIC-UP?gameSearchSessionInfo=449aa6fd-fc52-4b84-bc21-b0e68b44c19d&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6884319169&amp;position=0&amp;universeId=2626227051,11/6/2024 22:31
🎉 [NEW] Find The Sonic Morphs,Zuri Games,All Ages,385,29999,30.5M+,Not Supported,Not Supported,6/4/2022,10/6/2024,20,Adventure,10K+,1375,https://www.roblox.com/games/9808985463/NEW-Find-The-Sonic-Morphs?gameSearchSessionInfo=88a2433e-978e-4566-a899-1c07f8c55d62&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=9808985463&amp;position=0&amp;universeId=3629289474,11/6/2024 22:31
Blackhawk Rescue Mission 5,PLATINUM FIVE,All Ages,596,1179122,308.8M+,Not Supported,Not Supported,3/3/2019,11/6/2024,1,Action,451K+,46K+,https://www.roblox.com/games/2916899287/Blackhawk-Rescue-Mission-5?gameSearchSessionInfo=aede8ae6-1092-40f5-b9dc-8cc0282b2a3b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=2916899287&amp;position=0&amp;universeId=1054526971,11/6/2024 22:31
Spider-Man Universe,@Spider_Engineer,Ages 9+,153,39223,69.8M+,Supported,Not Supported,9/4/2022,3/13/2024,10,Action,8449,3784,https://www.roblox.com/games/10819378589/Spider-Man-Universe?gameSearchSessionInfo=7207c9c9-cccc-4413-be0a-3aecc3339d2d&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=10819378589&amp;position=0&amp;universeId=3909045405,11/6/2024 22:31
