Title,Creator,AgeRecommendation,Active,Favorites,Visits,VoiceChat,Camera,Created,Updated,ServerSize,Genre,Likes,Dislikes,GameLink,DateFetched
WONDERLAND 64,@ThesillytrainYT,All Ages,7,393,28.5K+,Not Supported,Not Supported,9/10/2024,11/5/2024,64,N/A,81,12,https://www.roblox.com/games/111854558071677/WONDERLAND-64?gameSearchSessionInfo=51f6ddde-9088-45cf-a8da-cedcf3d53c5c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=111854558071677&amp;position=0&amp;universeId=6535202135,11/5/2024 23:12
Money Clicker Inc,AA Simulators,All Ages,987,11025,2.6M+,Not Supported,Supported,7/9/2024,11/1/2024,16,Simulation,4983,912,https://www.roblox.com/games/18408132742/Money-Clicker-Inc?gameSearchSessionInfo=7de7635b-9af0-4f15-a6e4-24163a925b68&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18408132742&amp;position=0&amp;universeId=6239989165,11/5/2024 23:12
Money Simulator Z,AA Simulators,All Ages,2914,37516,8.4M+,Not Supported,Not Supported,7/16/2023,11/2/2024,12,Simulation,27K+,1748,https://www.roblox.com/games/14082247421/Money-Simulator-Z?gameSearchSessionInfo=e148d434-4b12-4573-ae51-79e0f456ca51&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14082247421&amp;position=0&amp;universeId=4876245392,11/5/2024 23:12
Monster [HORROR],Astra's Army,All Ages,114,43447,2.8M+,Supported,Supported,7/18/2024,10/11/2024,15,Adventure,9479,2263,https://www.roblox.com/games/18540132601/Monster-HORROR?gameSearchSessionInfo=010c7498-c06d-469b-99c1-321f843482aa&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18540132601&amp;position=0&amp;universeId=6281662204,11/5/2024 23:13
Monster Slayer,Starverse Games,All Ages,2692,4429,3.0M+,Supported,Not Supported,1/27/2024,11/5/2024,8,N/A,2279,419,https://www.roblox.com/games/16125758204/Monster-Slayer?gameSearchSessionInfo=171a6967-f756-4363-ad5c-cf02605e3fbc&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16125758204&amp;position=0&amp;universeId=5572135204,11/5/2024 23:13
Mo's Academy,@SamsonXVI,All Ages,681,139161,134.3M+,Supported,Not Supported,2/25/2022,12/6/2023,50,Adventure,25K+,10K+,https://www.roblox.com/games/8929050629/Mos-Academy?gameSearchSessionInfo=b0d8c1ee-f3ad-48b4-8a75-d643ab02a746&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8929050629&amp;position=0&amp;universeId=3371147486,11/5/2024 23:13
MPS 4-a-side,MPS Studiоs,All Ages,172,270894,30.2M+,Supported,Not Supported,5/14/2023,10/14/2024,8,Sports &amp; Racing,13K+,2917,https://www.roblox.com/games/13436905139/MPS-4-a-side?gameSearchSessionInfo=becb44fd-61a1-47fe-8855-f507aff4ee04&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13436905139&amp;position=0&amp;universeId=4675711088,11/5/2024 23:13
Multicrew Tank Combat 4,Grand Hawk Studios,Ages 9+,1978,188043,48.1M+,Supported,Supported,5/2/2022,11/2/2024,48,Action,69K+,13K+,https://www.roblox.com/games/9520328730/Multicrew-Tank-Combat-4?gameSearchSessionInfo=7a2daf0f-3780-44fb-bbc9-68f63583c698&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=9520328730&amp;position=0&amp;universeId=3546912119,11/5/2024 23:13
Murder Drones: Reassembled  [RP] BETA ,Silvereye Studios,All Ages,515,72966,13.0M+,Not Supported,Not Supported,5/6/2023,11/4/2024,25,Roleplay &amp; Avatar Sim,21K+,1196,https://www.roblox.com/games/13358869778/Murder-Drones-Reassembled-RP-BETA?gameSearchSessionInfo=b9e26283-40da-4578-b771-0aa5c1b6a54a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13358869778&amp;position=0&amp;universeId=4652129092,11/5/2024 23:13
Murder Mystery 2,@Nikilis,Ages 13+,97649,19349520,18.4B+,Supported,Supported,1/18/2014,10/21/2024,12,Survival,8M+,791K+,https://www.roblox.com/games/142823291/Murder-Mystery-2?gameSearchSessionInfo=c390f90e-3e2d-4fb4-89cc-5dfae72c4ea4&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=142823291&amp;position=0&amp;universeId=66654135,11/5/2024 23:13
Murder Party,PlayMake,All Ages,793,1050061,693.9M+,Not Supported,Not Supported,8/25/2020,5/11/2023,12,Survival,257K+,71K+,https://www.roblox.com/games/5611648039/Murder-Party?gameSearchSessionInfo=dd0b84c2-9ae1-40b7-b259-1e79ae8f3f0d&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5611648039&amp;position=0&amp;universeId=1964570867,11/5/2024 23:13
My Little Pony Tycoon,SouperCat Games,Ages 9+,1106,72217,12.9M+,Supported,Not Supported,8/27/2024,11/1/2024,8,Simulation,11K+,1111,https://www.roblox.com/games/135777599621393/My-Little-Pony-Tycoon?gameSearchSessionInfo=6a71b8c4-6194-400d-bca7-184d6bac66ed&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=135777599621393&amp;position=0&amp;universeId=6476128956,11/5/2024 23:13
My Perfect School,ObbyCode,All Ages,1074,7911,14.3M+,Supported,Supported,7/30/2024,8/25/2024,6,Simulation,1340,2364,https://www.roblox.com/games/18719269843/My-Perfect-School?gameSearchSessionInfo=346bc736-0f12-4172-9d29-d8e679efca52&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18719269843&amp;position=0&amp;universeId=6342764942,11/5/2024 23:14
My Pet Rock,Googly Games!,All Ages,591,22465,6.2M+,Not Supported,Supported,10/4/2024,11/2/2024,20,N/A,5916,2927,https://www.roblox.com/games/91232956735357/My-Pet-Rock?gameSearchSessionInfo=a2d7f4be-d0ba-46cf-8a55-5ec73248a58f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=91232956735357&amp;position=0&amp;universeId=6631166683,11/5/2024 23:14
My Prison,Windburst,All Ages,1094,460586,120.0M+,Supported,Supported,7/5/2022,11/3/2024,6,Simulation,159K+,25K+,https://www.roblox.com/games/10118504428/My-Prison?gameSearchSessionInfo=49c14b29-cc47-4e5c-9462-07382cf4c9e7&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=10118504428&amp;position=0&amp;universeId=3717250353,11/5/2024 23:14
My Toilet 🚽,A Lot of Effort Studios.,All Ages,4595,448017,6.5M+,Supported,Supported,6/29/2024,11/4/2024,6,N/A,22K+,1928,https://www.roblox.com/games/18256976639/My-Toilet?gameSearchSessionInfo=10eeec21-7c24-4fae-9179-da060014279f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18256976639&amp;position=0&amp;universeId=6188934843,11/5/2024 23:14
Name or Die,Ming's Pick,All Ages,503,57253,52.3M+,Supported,Not Supported,11/15/2023,9/21/2024,16,Party &amp; Casual,16K+,5090,https://www.roblox.com/games/15355959882/Name-or-Die?gameSearchSessionInfo=6df90a63-d923-4219-96d0-44c8701b2746&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15355959882&amp;position=0&amp;universeId=5296714803,11/5/2024 23:14
Naval Warfare,@l_11I,Ages 9+,1197,1134372,448.7M+,Supported,Not Supported,8/13/2018,10/31/2024,60,Shooter,327K+,40K+,https://www.roblox.com/games/2210085102/Naval-Warfare?gameSearchSessionInfo=ce31e406-afd5-4662-87f5-c39fcc30164e&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=2210085102&amp;position=0&amp;universeId=770538576,11/5/2024 23:14
NEW🌟 Horse Life 🐎,Sonar Studios,All Ages,6018,1311082,113.7M+,Not Supported,Not Supported,12/21/2023,11/5/2024,45,Roleplay &amp; Avatar Sim,298K+,9028,https://www.roblox.com/games/15696848933/NEW-Horse-Life?gameSearchSessionInfo=f46030f6-863e-433b-9148-4aa545e8a63c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15696848933&amp;position=0&amp;universeId=5422546686,11/5/2024 23:14
Nitro Car 🎃,@TypStef,All Ages,1618,3125229,53.8M+,Supported,Supported,5/23/2024,11/5/2024,10,Simulation,14K+,1983,https://www.roblox.com/games/17581668152/Nitro-Car?gameSearchSessionInfo=ea6946f1-ef54-4638-b812-103c494f2561&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17581668152&amp;position=0&amp;universeId=6019027471,11/5/2024 23:15
Noobs in Combat v5.6,Scuffed projects,All Ages,507,207247,156.3M+,Not Supported,Not Supported,9/25/2020,10/13/2024,150,Strategy,77K+,10K+,https://www.roblox.com/games/5734383673/Noobs-in-Combat-v5-6?gameSearchSessionInfo=4585d878-8b0a-4aa7-9623-144717c0b5d3&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5734383673&amp;position=0&amp;universeId=2033000034,11/5/2024 23:15
شاليه هات وهات,@karzmh_15,All Ages,4,2,11.1K+,Not Supported,Supported,9/29/2024,9/30/2024,13,N/A,3,11,https://www.roblox.com/games/108884694306944/unnamed?gameSearchSessionInfo=278d1202-d844-4efe-9bf8-697080561fa3&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=108884694306944&amp;position=0&amp;universeId=6612189406,11/5/2024 23:15
Obby but you are spiderman,Cool Little Games,All Ages,1311,2205,2.0M+,Not Supported,Supported,9/30/2024,11/3/2024,12,N/A,348,977,https://www.roblox.com/games/108344741852360/Obby-but-you-are-spiderman?gameSearchSessionInfo=638dc620-d3dc-430e-8eee-f3b0de8ca62c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=108344741852360&amp;position=0&amp;universeId=6617237015,11/5/2024 23:15
Obby But You Can't Jump,Super Obbys :3,All Ages,847,15605578,311.0M+,Supported,Not Supported,5/3/2023,10/8/2024,25,Obby &amp; Platformer,117K+,25K+,https://www.roblox.com/games/13326256431/Obby-But-You-Cant-Jump?gameSearchSessionInfo=c3e3012c-b2a7-4486-b046-336774bbcbc6&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13326256431&amp;position=0&amp;universeId=4642134795,11/5/2024 23:15
Ohio. 🎃,DevvGames,Ages 9+,1594,367066,205.7M+,Supported,Supported,8/12/2021,11/5/2024,40,Action,370K+,42K+,https://www.roblox.com/games/7239319209/Ohio?gameSearchSessionInfo=76196084-13f3-42c8-8ebe-ec223d63ea4d&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7239319209&amp;position=0&amp;universeId=2820580801,11/5/2024 23:15
Order Up!,@TXYW1,All Ages,21,25414,2.0M+,Supported,Supported,12/25/2023,10/16/2024,40,Simulation,3052,524,https://www.roblox.com/games/15743235834/Order-Up?gameSearchSessionInfo=eb49b9a4-e724-4add-8bf4-d9518becd63c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15743235834&amp;position=0&amp;universeId=5440357767,11/5/2024 23:15
Paradise 🏠 RP,Cazeby,All Ages,3300,8704713,299.7M+,Supported,Supported,5/13/2023,11/5/2024,20,Roleplay &amp; Avatar Sim,117K+,12K+,https://www.roblox.com/games/13421266463/Paradise-RP?gameSearchSessionInfo=542b88bc-212c-4d96-9e3c-843cd53e0745&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13421266463&amp;position=0&amp;universeId=4671010462,11/5/2024 23:16
Parkour Run!,GamesReborn Fun,All Ages,683,568611,426.6M+,Not Supported,Not Supported,5/14/2021,9/12/2024,20,Obby &amp; Platformer,102K+,29K+,https://www.roblox.com/games/6811842210/Parkour-Run?gameSearchSessionInfo=7009cc05-a8b1-46a1-b33c-e9fb4f075b1e&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6811842210&amp;position=0&amp;universeId=2587270618,11/5/2024 23:16
PET PARTY 🎉,club XOX,All Ages,2582,193998,411.0M+,Not Supported,Not Supported,11/8/2022,11/5/2024,21,Roleplay &amp; Avatar Sim,73K+,27K+,https://www.roblox.com/games/11497119928/PET-PARTY?gameSearchSessionInfo=d4fdd811-5eb3-43b3-a0e2-dbdafaab2f6b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=11497119928&amp;position=0&amp;universeId=4086773669,11/5/2024 23:16
Pet Simulator 99! 🌍,BIG Games Pets,All Ages,62277,1495796,1.5B+,Supported,Not Supported,2/5/2022,11/4/2024,10,Simulation,2M+,107K+,https://www.roblox.com/games/8737899170/Pet-Simulator-99?gameSearchSessionInfo=d2203186-51eb-4648-841c-08767b58b92f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8737899170&amp;position=0&amp;universeId=3317771874,11/5/2024 23:16
Phenom,@Strafing,All Ages,78,159824,101.1M+,Supported,Not Supported,1/22/2017,7/18/2024,8,Sports &amp; Racing,39K+,12K+,https://www.roblox.com/games/623694595/Phenom?gameSearchSessionInfo=f43d10ed-3bc3-4d00-a53a-553c468a2b1c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=623694595&amp;position=0&amp;universeId=255862868,11/5/2024 23:16
PHIGHTING! [ALPHA],boggio,Ages 9+,470,256500,28.8M+,Not Supported,Not Supported,7/23/2021,11/2/2024,12,Action,96K+,6270,https://www.roblox.com/games/7138009149/PHIGHTING-ALPHA?gameSearchSessionInfo=bbcbdf4f-626d-4e98-a1c5-a58e238e2e28&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7138009149&amp;position=0&amp;universeId=2765784373,11/5/2024 23:16
Pick a Slide [Backrooms],@Chukles82,Ages 9+,826,3662154,118.0M+,Not Supported,Not Supported,10/18/2022,6/17/2024,20,Party &amp; Casual,18K+,14K+,https://www.roblox.com/games/11309393788/Pick-a-Slide-Backrooms?gameSearchSessionInfo=dd136e9d-780b-4a44-a933-cea62e8ed6f2&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=11309393788&amp;position=0&amp;universeId=4028801234,11/5/2024 23:17
Pilfering Pirates,@Pseudosuper,Ages 9+,3563,1225924,879.7M+,Supported,Not Supported,12/19/2020,11/5/2024,20,Action,240K+,45K+,https://www.roblox.com/games/6104994594/Pilfering-Pirates?gameSearchSessionInfo=709721e9-385e-46c3-86c0-a3cad083bbb4&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6104994594&amp;position=0&amp;universeId=2220495353,11/5/2024 23:17
Pixel Tower Defense,Red Spyder,All Ages,1603,186241,22.2M+,Supported,Supported,1/11/2024,11/5/2024,24,Strategy,73K+,2642,https://www.roblox.com/games/15939808257/Pixel-Tower-Defense?gameSearchSessionInfo=1f07fbb7-217e-4df8-af35-ab88d0d45a83&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15939808257&amp;position=0&amp;universeId=5511527237,11/5/2024 23:17
PLS DONATE BUT INFINITE 💸,FE!N Studio,All Ages,837,7007166,77.4M+,Supported,Supported,10/5/2023,11/1/2024,24,Social,154K+,8443,https://www.roblox.com/games/14966088789/PLS-DONATE-BUT-INFINITE?gameSearchSessionInfo=0d4bd4a5-e8a7-41f9-904d-45e0f7869522&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14966088789&amp;position=0&amp;universeId=5155400378,11/5/2024 23:17
Pop It Trading ✨,club XOX,All Ages,1247,2119586,729.7M+,Not Supported,Not Supported,8/28/2021,11/5/2024,22,Simulation,198K+,47K+,https://www.roblox.com/games/7346416636/Pop-It-Trading?gameSearchSessionInfo=a00ba7bb-ff2d-4fe3-87ca-4768f22352f5&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7346416636&amp;position=0&amp;universeId=2865535599,11/5/2024 23:17
Power-Up Soccer,Maestro Mind,All Ages,912,6829,1.8M+,Supported,Supported,1/30/2024,11/3/2024,12,Sports &amp; Racing,1342,302,https://www.roblox.com/games/16166969448/Power-Up-Soccer?gameSearchSessionInfo=59f167ba-d130-48aa-a306-67d7c8a2acdf&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16166969448&amp;position=0&amp;universeId=5584539805,11/5/2024 23:17
PRANK THE TEACHER 🤮,FAIR GAMES STUDIO,Ages 9+,875,1035814,11.1M+,Not Supported,Supported,6/24/2024,11/5/2024,15,N/A,10K+,1645,https://www.roblox.com/games/18191470976/PRANK-THE-TEACHER?gameSearchSessionInfo=ed9e0f16-a663-47d8-8e3c-5a5ba5e3637a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18191470976&amp;position=0&amp;universeId=6167577993,11/5/2024 23:18
Pressure Wash Simulator 2,Small World Games - Tycoons!,All Ages,771,165283,57.3M+,Supported,Not Supported,11/16/2022,8/13/2024,8,Simulation,283K+,14K+,https://www.roblox.com/games/11572573905/Pressure-Wash-Simulator-2?gameSearchSessionInfo=0aaf5c22-6230-4ae6-ac8c-50f633048048&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=11572573905&amp;position=0&amp;universeId=4107674683,11/5/2024 23:18
Prison Life,@Aesthetical,Ages 9+,841,5545728,2.4B+,Not Supported,Not Supported,5/2/2014,2/8/2024,24,Roleplay &amp; Avatar Sim,1M+,224K+,https://www.roblox.com/games/155615604/Prison-Life?gameSearchSessionInfo=3cdf51d0-7028-4df4-8e63-1127893e3a7f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=155615604&amp;position=0&amp;universeId=73885730,11/5/2024 23:18
Public Bathroom Simulator,@tallywally,Ages 13+,745,845438,470.9M+,Not Supported,Supported,5/12/2018,10/25/2024,10,Social,210K+,45K+,https://www.roblox.com/games/1758401491/Public-Bathroom-Simulator?gameSearchSessionInfo=3c1829f8-62c6-4f8d-9bd9-1285894ba33b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=1758401491&amp;position=0&amp;universeId=654747275,11/5/2024 23:18
Pull a Sword,xFrozen Obbys,All Ages,6914,389132,217.5M+,Not Supported,Not Supported,6/22/2023,11/5/2024,8,Simulation,984K+,25K+,https://www.roblox.com/games/13827198708/Pull-a-Sword?gameSearchSessionInfo=003a946d-92c3-4e43-99d2-6585975b5da5&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13827198708&amp;position=0&amp;universeId=4795326392,11/5/2024 23:18
Pull Up Simulator,Mega Simulator Games!,All Ages,1488,5778284,81.1M+,Not Supported,Not Supported,10/16/2023,10/31/2024,10,Simulation,477K+,10K+,https://www.roblox.com/games/15080129700/Pull-Up-Simulator?gameSearchSessionInfo=42c28f90-cc7b-4140-b032-ee1713b23955&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15080129700&amp;position=0&amp;universeId=5196146334,11/5/2024 23:18
Put A Finger Down!,Vue Interactive,All Ages,236,160337,40.6M+,Not Supported,Not Supported,1/3/2022,8/23/2024,6,Party &amp; Casual,24K+,5774,https://www.roblox.com/games/8434554277/Put-A-Finger-Down?gameSearchSessionInfo=49782c3d-ade9-41d0-95b2-7bef1ea7beaa&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8434554277&amp;position=0&amp;universeId=3225982262,11/5/2024 23:18
Racing With Cars,Abdimaalik122 group,All Ages,19,316,1.3M+,Supported,Supported,4/20/2023,10/26/2024,15,Simulation,76,102,https://www.roblox.com/games/13185436872/Racing-With-Cars?gameSearchSessionInfo=22d153ff-3728-46cd-b731-ae52594d9ee9&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13185436872&amp;position=0&amp;universeId=4600125442,11/5/2024 23:18
Radiant Residents,@UmmmOkayWhat,Ages 9+,408,438590,89.5M+,Supported,Not Supported,7/4/2023,11/3/2024,50,Survival,94K+,9123,https://www.roblox.com/games/13950108612/Radiant-Residents?gameSearchSessionInfo=8c29e3b0-f947-40ea-b47a-df9d86cf4bde&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13950108612&amp;position=0&amp;universeId=4834449429,11/5/2024 23:18
